353,30.47906334,576846.7528
354,30.77553327,582457.7427
355,31.07488697,588123.3108
356,31.37715248,593843.9878
357,31.68235813,599620.3099
358,31.99053251,605452.8183
359,32.30170451,611342.0595
360,32.61590328,617288.5854
361,32.93315826,623292.9532
362,33.25349918,629355.7254
363,33.57695606,635477.4703
364,33.9035592,641658.7614
365,34.23333921,647900.1779
366,34.566327,654202.3047
367,34.90255375,660565.7323
368,35.24205099,666991.057
369,35.58485052,673478.8809
370,35.93098446,680029.8118
371,36.28048524,686644.4636
372,36.63338562,693323.4562
373,36.98971866,700067.4154
374,37.34951776,706876.973
375,37.71281662,713752.7673
376,38.07964929,720695.4424
377,38.45005014,727705.649
378,38.82405388,734784.0438
379,39.20169556,741931.2902
380,39.58301056,749148.0579
381,39.96803461,756435.0231
382,40.3568038,763792.8687
383,40.74935454,771222.284
384,41.14572362,778723.9653
385,41.54594819,786298.6154
386,41.95006574,793946.9442
387,42.35811414,801669.6683
388,42.77013164,809467.5113
389,43.18615682,817341.204
390,43.60622869,825291.4842
391,44.0303866,833319.0967
392,44.45867029,841424.7938
393,44.89111989,849609.3351
394,45.32777594,857873.4874
395,45.76867934,866218.0252
396,46.21387141,874643.7303
397,46.66339386,883151.3923
398,47.11728882,891741.8083
399,47.57559882,900415.7833
400,48.0383668,909174.1301
401,48.50563613,918017.6693
402,48.97745058,926947.2297
403,49.45385438,935963.648
404,49.93489216,945067.7689
405,50.42060899,954260.4457
406,50.91105039,963542.5397
407,51.40626232,972914.9206
408,51.90629117,982378.4667
409,52.41118381,991934.0647
410,52.92098754,1001582.61
411,53.43575013,1011325.007
412,53.95551981,1021162.168
413,54.4803453,1031095.015
414,55.01027577,1041124.479
415,55.54536088,1051251.5
416,56.08565075,1061477.026
417,56.63119603,1071802.016
418,57.18204783,1082227.437
419,57.73825777,1092754.266
420,58.29987796,1103383.49
