301,1.56824E+11
302,1.58753E+11
303,1.60693E+11
304,1.62642E+11
305,1.64603E+11
306,1.66573E+11
307,1.68554E+11
308,1.70545E+11
309,1.72547E+11
310,1.74559E+11
311,1.76581E+11
312,1.78614E+11
313,1.80657E+11
314,1.82711E+11
315,1.84774E+11
316,1.86848E+11
317,1.88933E+11
318,1.91028E+11
319,1.93133E+11
320,1.95249E+11
321,1.97374E+11
322,1.99511E+11
323,2.01657E+11
324,2.03814E+11
325,2.05982E+11
326,2.08159E+11
327,2.10347E+11
328,2.12546E+11
329,2.14755E+11
330,2.16974E+11
331,2.19203E+11
332,2.21443E+11
333,2.23693E+11
334,2.25954E+11
335,2.28225E+11
336,2.30506E+11
337,2.32798E+11
338,2.35099E+11
339,2.37412E+11
340,2.39734E+11
341,2.42068E+11
342,2.44411E+11
343,2.46765E+11
344,2.49129E+11
345,2.51503E+11
346,2.53888E+11
347,2.56283E+11
348,2.58689E+11
349,2.61105E+11
350,2.63531E+11
351,2.65968E+11
352,2.68414E+11
353,2.70872E+11
354,2.73339E+11
355,2.75817E+11
356,2.78306E+11
357,2.80805E+11
358,2.83314E+11
359,2.85833E+11
360,2.88363E+11
361,2.90903E+11
362,2.93454E+11
363,2.96015E+11
364,2.98586E+11
365,3.01167E+11
366,3.03759E+11
367,3.06362E+11
368,3.08974E+11
369,3.11597E+11
370,3.14231E+11
371,3.16874E+11
372,3.19528E+11
373,3.22193E+11
374,3.24868E+11
375,3.27553E+11
376,3.30248E+11
377,3.32954E+11
378,3.3567E+11
379,3.38397E+11
380,3.41134E+11
381,3.43881E+11
382,3.46639E+11
383,3.49407E+11
384,3.52185E+11
385,3.54974E+11
386,3.57773E+11
387,3.60583E+11
388,3.63402E+11
389,3.66232E+11
390,3.69073E+11
391,3.71924E+11
392,3.74785E+11
393,3.77657E+11
394,3.80538E+11
395,3.83431E+11
396,3.86333E+11
397,3.89246E+11
398,3.9217E+11
399,3.95103E+11
400,3.98048E+11
401,4.01002E+11
402,4.03967E+11
403,4.06942E+11
404,4.09927E+11
405,4.12923E+11
406,4.15929E+11
407,4.18946E+11
408,4.21973E+11
409,4.2501E+11
410,4.28058E+11
411,4.31116E+11
412,4.34184E+11
413,4.37263E+11
414,4.40352E+11
415,4.43451E+11
416,4.46561E+11
417,4.49681E+11
418,4.52812E+11
419,4.55952E+11
420,4.59104E+11
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
,46857575008
