384,24223.0404
385,24289.4
386,24355.7596
387,24422.1192
388,24488.4788
389,24554.8384
390,24621.198
391,24687.5576
392,24753.9172
393,24820.2768
394,24886.6364
395,24952.996
396,25019.3556
397,25085.7152
398,25152.0748
399,25218.4344
400,25284.794
401,25351.1536
402,25417.5132
403,25483.8728
404,25550.2324
405,25616.592
406,25682.9516
407,25749.3112
408,25815.6708
409,25882.0304
